Point ID,arc_length,ClosestId(0),Distance(0),p,Points_0,Points_1,Points_2,Points_Magnitude,rho,T,Thrust_exit_plane,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
920,0.0165048,4,1.7721e+07,87783,0.162,0.0165048,0,0.162839,0.093014,2359.69,363.739,2012.86,243.041,0,2027.48,1
921,0.0165227,3,1.79806e+07,87394.3,0.162,0.0165227,0,0.16284,0.0926895,2357.54,360.776,2009.48,250.313,0,2025.01,1
922,0.0165407,3,1.48379e+07,87005.5,0.162,0.0165407,0,0.162842,0.092365,2355.39,357.813,2006.1,257.586,0,2022.57,1
923,0.0165586,3,1.19979e+07,86616.7,0.162,0.0165586,0,0.162844,0.0920405,2353.24,354.85,2002.72,264.858,0,2020.16,1
924,0.0165766,3,9.46015e+06,86227.9,0.162,0.0165766,0,0.162846,0.0917159,2351.09,351.887,1999.34,272.131,0,2017.77,1
925,0.0165945,3,7.22511e+06,85839.1,0.162,0.0165945,0,0.162848,0.0913914,2348.94,348.924,1995.96,279.403,0,2015.42,1
926,0.0166124,3,5.29229e+06,85450.3,0.162,0.0166124,0,0.16285,0.0910669,2346.79,345.961,1992.57,286.676,0,2013.09,1
927,0.0166304,3,3.66215e+06,85061.5,0.162,0.0166304,0,0.162851,0.0907424,2344.64,342.999,1989.19,293.948,0,2010.79,1
928,0.0166483,3,2.33431e+06,84672.7,0.162,0.0166483,0,0.162853,0.0904178,2342.49,340.035,1985.81,301.221,0,2008.53,1
929,0.0166663,3,1.30907e+06,84284,0.162,0.0166663,0,0.162855,0.0900933,2340.34,337.073,1982.43,308.493,0,2006.29,1
930,0.0166842,3,755143,84002.8,0.162,0.0166842,0,0.162857,0.0898583,2338.79,335.046,1980.15,311.416,0,2004.49,1
931,0.0167021,3,372430,83733.2,0.162,0.0167021,0,0.162859,0.0896329,2337.3,333.12,1977.98,313.872,0,2002.73,1
932,0.0167201,3,135128,83463.6,0.162,0.0167201,0,0.162861,0.0894075,2335.82,331.194,1975.82,316.327,0,2000.98,1
933,0.016738,3,43237.1,83193.9,0.162,0.016738,0,0.162862,0.089182,2334.33,329.268,1973.66,318.783,0,1999.24,1
934,0.016756,3,96771.6,82924.3,0.162,0.016756,0,0.162864,0.0889566,2332.84,327.342,1971.5,321.238,0,1997.5,1
935,0.0167739,3,295741,82654.7,0.162,0.0167739,0,0.162866,0.0887312,2331.35,325.416,1969.34,323.694,0,1995.76,1
936,0.0167918,3,640112,82385.1,0.162,0.0167918,0,0.162868,0.0885058,2329.87,323.49,1967.17,326.149,0,1994.03,1
937,0.0168098,3,1.12994e+06,82115.4,0.162,0.0168098,0,0.16287,0.0882803,2328.38,321.564,1965.01,328.604,0,1992.3,1
938,0.0168277,3,1.76515e+06,81845.8,0.162,0.0168277,0,0.162872,0.0880549,2326.89,319.638,1962.85,331.06,0,1990.57,1
939,0.0168457,3,2.54584e+06,81576.2,0.162,0.0168457,0,0.162873,0.0878295,2325.4,317.711,1960.69,333.516,0,1988.85,1
940,0.0168636,3,3.68151e+06,81250.3,0.162,0.0168636,0,0.162875,0.0875489,2323.45,315.522,1958.34,331.457,0,1986.19,1
941,0.0168815,3,5.21248e+06,80883.5,0.162,0.0168815,0,0.162877,0.0872284,2321.16,313.142,1955.86,326.124,0,1982.86,1
942,0.0168995,3,7.01233e+06,80516.8,0.162,0.0168995,0,0.162879,0.0869078,2318.87,310.761,1953.38,320.793,0,1979.55,1
943,0.0169174,3,9.08149e+06,80150,0.162,0.0169174,0,0.162881,0.0865873,2316.59,308.381,1950.91,315.46,0,1976.25,1
944,0.0169354,3,1.14196e+07,79783.3,0.162,0.0169354,0,0.162883,0.0862667,2314.3,306,1948.43,310.128,0,1972.95,1
945,0.0169533,3,1.40266e+07,79416.6,0.162,0.0169533,0,0.162885,0.0859462,2312.01,303.62,1945.95,304.797,0,1969.68,1
946,0.0169712,3,1.69032e+07,79049.8,0.162,0.0169712,0,0.162887,0.0856256,2309.72,301.24,1943.47,299.464,0,1966.41,1
947,0.0169892,3,2.00485e+07,78683.1,0.162,0.0169892,0,0.162888,0.0853051,2307.44,298.859,1940.99,294.133,0,1963.15,1
948,0.0170071,2,1.90594e+07,78316.3,0.162,0.0170071,0,0.16289,0.0849845,2305.15,296.479,1938.51,288.8,0,1959.91,1
949,0.0170251,2,1.59952e+07,77949.6,0.162,0.0170251,0,0.162892,0.0846639,2302.86,294.098,1936.04,283.468,0,1956.68,1
950,0.017043,2,1.35053e+07,77624.7,0.162,0.017043,0,0.162894,0.0843796,2300.82,292.073,1934.08,278.282,0,1953.99,1
951,0.0170609,2,1.20532e+07,77421.3,0.162,0.0170609,0,0.162896,0.0842003,2299.49,291.077,1933.62,273.521,0,1952.87,1
952,0.0170789,2,1.06837e+07,77217.9,0.162,0.0170789,0,0.162898,0.0840211,2298.16,290.081,1933.17,268.758,0,1951.76,1
953,0.0170968,2,9.39709e+06,77014.5,0.162,0.0170968,0,0.1629,0.0838418,2296.84,289.085,1932.71,263.997,0,1950.66,1
954,0.0171148,2,8.19319e+06,76811.1,0.162,0.0171148,0,0.162902,0.0836626,2295.51,288.089,1932.26,259.235,0,1949.57,1
955,0.0171327,2,7.07216e+06,76607.8,0.162,0.0171327,0,0.162903,0.0834833,2294.18,287.093,1931.81,254.473,0,1948.5,1
956,0.0171506,2,6.03384e+06,76404.4,0.162,0.0171506,0,0.162905,0.083304,2292.85,286.097,1931.35,249.711,0,1947.43,1
957,0.0171686,2,5.07838e+06,76201,0.162,0.0171686,0,0.162907,0.0831248,2291.52,285.102,1930.9,244.949,0,1946.37,1
958,0.0171865,2,4.20564e+06,75997.6,0.162,0.0171865,0,0.162909,0.0829455,2290.2,284.106,1930.44,240.187,0,1945.33,1
959,0.0172045,2,3.41577e+06,75794.2,0.162,0.0172045,0,0.162911,0.0827663,2288.87,283.11,1929.99,235.425,0,1944.3,1
960,0.0172224,2,2.70866e+06,75590.8,0.162,0.0172224,0,0.162913,0.082587,2287.54,282.114,1929.54,230.664,0,1943.27,1
961,0.0172403,2,3.79906e+06,75897,0.162,0.0172403,0,0.162915,0.0828636,2289.18,284.058,1931.46,224.067,0,1944.42,1
962,0.0172583,2,5.24225e+06,76239.6,0.162,0.0172583,0,0.162917,0.0831728,2291.04,286.213,1933.56,217.338,0,1945.74,1
963,0.0172762,2,6.92065e+06,76582.4,0.162,0.0172762,0,0.162919,0.0834821,2292.89,288.369,1935.66,210.609,0,1947.08,1
964,0.0172942,2,8.83385e+06,76925,0.162,0.0172942,0,0.16292,0.0837914,2294.75,290.524,1937.76,203.881,0,1948.45,1
965,0.0173121,2,1.09822e+07,77267.7,0.162,0.0173121,0,0.162922,0.0841007,2296.61,292.68,1939.85,197.152,0,1949.85,1
966,0.01733,2,1.33654e+07,77610.4,0.162,0.01733,0,0.162924,0.0844099,2298.46,294.835,1941.95,190.424,0,1951.26,1
967,0.017348,2,1.59838e+07,77953.1,0.162,0.017348,0,0.162926,0.0847192,2300.32,296.99,1944.05,183.695,0,1952.71,1
968,0.0173659,2,1.88369e+07,78295.8,0.162,0.0173659,0,0.162928,0.0850284,2302.17,299.145,1946.15,176.967,0,1954.17,1
969,0.0173839,3,2.04223e+07,78638.5,0.162,0.0173839,0,0.16293,0.0853377,2304.03,301.301,1948.24,170.238,0,1955.67,1
970,0.0174018,3,1.74426e+07,78981.2,0.162,0.0174018,0,0.162932,0.085647,2305.88,303.456,1950.34,163.51,0,1957.18,1
971,0.0174197,3,1.3006e+07,79551.4,0.162,0.0174197,0,0.162934,0.0861474,2308.84,306.542,1952.18,158.729,0,1958.62,1
972,0.0174377,3,8.35812e+06,80267,0.162,0.0174377,0,0.162936,0.0867702,2312.5,310.223,1953.86,155.194,0,1960.01,1
973,0.0174556,3,4.73465e+06,80982.6,0.162,0.0174556,0,0.162938,0.0873929,2316.15,313.904,1955.54,151.659,0,1961.41,1
974,0.0174736,3,2.13528e+06,81698.3,0.162,0.0174736,0,0.16294,0.0880157,2319.81,317.585,1957.22,148.124,0,1962.81,1
975,0.0174915,3,560554,82414,0.162,0.0174915,0,0.162942,0.0886385,2323.47,321.266,1958.89,144.59,0,1964.22,1
976,0.0175094,3,10171.4,83129.7,0.162,0.0175094,0,0.162943,0.0892613,2327.13,324.947,1960.57,141.054,0,1965.64,1
977,0.0175274,3,484227,83845.3,0.162,0.0175274,0,0.162945,0.089884,2330.79,328.628,1962.25,137.52,0,1967.06,1
978,0.0175453,3,1.98283e+06,84561,0.162,0.0175453,0,0.162947,0.0905068,2334.45,332.309,1963.93,133.984,0,1968.49,1
979,0.0175633,3,4.50567e+06,85276.6,0.162,0.0175633,0,0.162949,0.0911295,2338.11,335.99,1965.61,130.45,0,1969.93,1
980,0.0175812,3,8.05326e+06,85992.3,0.162,0.0175812,0,0.162951,0.0917523,2341.77,339.672,1967.29,126.915,0,1971.37,1
981,0.0175991,3,1.40268e+07,86900.1,0.162,0.0175991,0,0.162953,0.0925319,2346.24,344.03,1968.53,125.125,0,1972.5,1
982,0.0176171,4,1.37358e+07,88286.5,0.162,0.0176171,0,0.162955,0.0937025,2352.73,350.078,1968.69,127.683,0,1972.82,1
983,0.017635,4,5.3899e+06,89672.8,0.162,0.017635,0,0.162957,0.0948728,2359.22,356.125,1968.85,130.241,0,1973.15,1
984,0.017653,4,887507,91059.3,0.162,0.017653,0,0.162959,0.0960433,2365.71,362.172,1969.01,132.799,0,1973.48,1
985,0.0176709,4,229616,92445.6,0.162,0.0176709,0,0.162961,0.0972137,2372.2,368.219,1969.17,135.357,0,1973.82,1
986,0.0176888,4,3.41609e+06,93832,0.162,0.0176888,0,0.162963,0.0983842,2378.69,374.267,1969.33,137.915,0,1974.15,1
987,0.0177068,4,1.04462e+07,95218.3,0.162,0.0177068,0,0.162965,0.0995546,2385.18,380.314,1969.49,140.472,0,1974.49,1
988,0.0177247,4,2.13203e+07,96604.6,0.162,0.0177247,0,0.162967,0.100725,2391.68,386.361,1969.65,143.03,0,1974.84,1
989,0.0177427,4,3.60399e+07,97991.1,0.162,0.0177427,0,0.162969,0.101895,2398.17,392.408,1969.81,145.588,0,1975.18,1
990,0.0177606,4,5.4602e+07,99377.4,0.162,0.0177606,0,0.162971,0.103066,2404.66,398.455,1969.97,148.146,0,1975.53,1
991,0.0177785,4,7.70104e+07,100764,0.162,0.0177785,0,0.162973,0.104236,2411.15,404.503,1970.13,150.704,0,1975.89,1
992,0.0177965,4,1.06701e+08,102318,0.162,0.0177965,0,0.162975,0.10556,2416.87,408.34,1963.97,150.422,0,1969.72,1
993,0.0178144,4,1.41378e+08,103879,0.162,0.0178144,0,0.162977,0.106889,2422.55,412.093,1957.56,150.032,0,1963.3,1
994,0.0178324,4,1.80922e+08,105439,0.162,0.0178324,0,0.162979,0.108219,2428.24,415.845,1951.16,149.642,0,1956.89,1
995,0.0178503,4,2.25342e+08,107000,0.162,0.0178503,0,0.16298,0.109548,2433.93,419.598,1944.75,149.252,0,1950.47,1
996,0.0178682,4,2.74628e+08,108560,0.162,0.0178682,0,0.162982,0.110878,2439.61,423.351,1938.35,148.862,0,1944.06,1
997,0.0178862,4,3.28791e+08,110121,0.162,0.0178862,0,0.162984,0.112207,2445.3,427.103,1931.94,148.472,0,1937.64,1
998,0.0179041,4,3.87819e+08,111682,0.162,0.0179041,0,0.162986,0.113536,2450.99,430.856,1925.54,148.082,0,1931.22,1
999,0.0179221,4,4.51724e+08,113242,0.162,0.0179221,0,0.162988,0.114866,2456.67,434.609,1919.13,147.692,0,1924.81,1
1000,0.01794,4,5.20494e+08,114803,0.162,0.01794,0,0.16299,0.116195,2462.36,438.361,1912.73,147.301,0,1918.39,1
